date,series_id,kind,name,value,lower,upper
2022-05-01,new_zealand,observed,target,917.0,,
2022-05-01,new_zealand,signal,flight_capacity,30.0,,
2022-05-01,new_zealand,signal,search_index,740.23,,
2022-06-01,new_zealand,observed,target,942.0,,
2022-06-01,new_zealand,signal,flight_capacity,43.0,,
2022-06-01,new_zealand,signal,search_index,780.23,,
2022-07-01,new_zealand,observed,target,1375.0,,
2022-07-01,new_zealand,signal,flight_capacity,57.0,,
2022-07-01,new_zealand,signal,search_index,721.87,,
2022-08-01,new_zealand,observed,target,1403.0,,
2022-08-01,new_zealand,signal,flight_capacity,56.0,,
2022-08-01,new_zealand,signal,search_index,736.61,,
2022-09-01,new_zealand,observed,target,1892.0,,
2022-09-01,new_zealand,signal,flight_capacity,59.0,,
2022-09-01,new_zealand,signal,search_index,710.42,,
2022-10-01,new_zealand,observed,target,2327.0,,
2022-10-01,new_zealand,signal,flight_capacity,74.0,,
2022-10-01,new_zealand,signal,search_index,672.87,,
2022-11-01,new_zealand,observed,target,2866.0,,
2022-11-01,new_zealand,signal,flight_capacity,95.0,,
2022-11-01,new_zealand,signal,search_index,655.8,,
2022-12-01,new_zealand,observed,target,4731.0,,
2022-12-01,new_zealand,signal,flight_capacity,120.0,,
2022-12-01,new_zealand,signal,search_index,724.07,,
2023-01-01,new_zealand,base_forecast,legacy_ensemble,39400.56286677589,,
2023-01-01,new_zealand,observed,target,4949.0,,
2023-01-01,new_zealand,reference_forecast,legacy_average,4917.857142857143,,
2023-01-01,new_zealand,signal,flight_capacity,126.0,,
2023-01-01,new_zealand,signal,search_index,827.4300000000001,,
2023-02-01,new_zealand,base_forecast,legacy_ensemble,48244.51988467269,,
2023-02-01,new_zealand,reference_forecast,legacy_average,7952.404845335018,,
2023-02-01,new_zealand,signal,flight_capacity,139.0,,
2023-02-01,new_zealand,signal,search_index,1067.52,,
2023-03-01,new_zealand,base_forecast,legacy_ensemble,36217.98644647321,,
2023-03-01,new_zealand,reference_forecast,legacy_average,7960.235677349112,,
2023-03-01,new_zealand,signal,flight_capacity,159.0,,
2023-03-01,new_zealand,signal,search_index,1245.03,,
2023-04-01,new_zealand,base_forecast,legacy_ensemble,35999.5116081559,,
2023-04-01,new_zealand,reference_forecast,legacy_average,8722.064078002584,,
2023-04-01,new_zealand,signal,flight_capacity,190.0,,
2023-04-01,new_zealand,signal,search_index,1147.04,,
2023-05-01,new_zealand,base_forecast,legacy_ensemble,26393.14926055913,,
2023-05-01,new_zealand,reference_forecast,legacy_average,8279.791640800646,,
2023-05-01,new_zealand,signal,flight_capacity,236.0,,
2023-05-01,new_zealand,signal,search_index,1149.17,,
2023-06-01,new_zealand,base_forecast,legacy_ensemble,18076.65173933982,,
2023-06-01,new_zealand,reference_forecast,legacy_average,6168.699701289288,,
2023-06-01,new_zealand,signal,flight_capacity,252.0,,
2023-06-01,new_zealand,signal,search_index,1165.096774193548,,
2023-07-01,new_zealand,base_forecast,legacy_ensemble,25387.74743063795,,
2023-08-01,new_zealand,base_forecast,legacy_ensemble,26902.00407181405,,
2023-08-01,new_zealand,recovery_forecast,legacy_final,12562.44470450467,,
2023-09-01,new_zealand,base_forecast,legacy_ensemble,26926.46633095594,,
2023-09-01,new_zealand,recovery_forecast,legacy_final,11991.34746399442,,
2023-10-01,new_zealand,base_forecast,legacy_ensemble,27210.44888424374,,
2023-10-01,new_zealand,recovery_forecast,legacy_final,12466.17659810914,,
2023-11-01,new_zealand,base_forecast,legacy_ensemble,35525.24027712244,,
2023-11-01,new_zealand,recovery_forecast,legacy_final,14439.11599399436,,
2023-12-01,new_zealand,base_forecast,legacy_ensemble,34792.3589408562,,
2023-12-01,new_zealand,recovery_forecast,legacy_final,13549.31930514161,,
2024-01-01,new_zealand,base_forecast,legacy_ensemble,38663.86506573259,,
2024-01-01,new_zealand,recovery_forecast,legacy_final,16965.40606406331,,
2024-02-01,new_zealand,base_forecast,legacy_ensemble,48556.55910468161,,
2024-02-01,new_zealand,recovery_forecast,legacy_final,20871.25377568151,,
2024-03-01,new_zealand,base_forecast,legacy_ensemble,35960.71049454289,,
2024-03-01,new_zealand,recovery_forecast,legacy_final,18597.36034931379,,
2024-04-01,new_zealand,base_forecast,legacy_ensemble,35853.19767133808,,
2024-04-01,new_zealand,recovery_forecast,legacy_final,19968.70885978364,,
2024-05-01,new_zealand,base_forecast,legacy_ensemble,26221.46647179173,,
2024-05-01,new_zealand,recovery_forecast,legacy_final,19011.31011499356,,
2024-06-01,new_zealand,base_forecast,legacy_ensemble,17806.87899728403,,
2024-06-01,new_zealand,recovery_forecast,legacy_final,14704.07208570897,,
2024-07-01,new_zealand,base_forecast,legacy_ensemble,25258.78541395391,,
2024-07-01,new_zealand,recovery_forecast,legacy_final,20049.36670825172,,
2024-07-01,new_zealand,terminal_forecast,intervention_adjusted,16418.210519070042,,
2024-08-01,new_zealand,base_forecast,legacy_ensemble,26848.11598696614,,
2024-09-01,new_zealand,base_forecast,legacy_ensemble,26703.19297882462,,
2024-10-01,new_zealand,base_forecast,legacy_ensemble,26944.63624419345,,
2024-11-01,new_zealand,base_forecast,legacy_ensemble,35446.00111605637,,
2024-12-01,new_zealand,base_forecast,legacy_ensemble,34618.6786163153,,
2002-01-01,singapore,observed,target,50303.0,,
2002-02-01,singapore,observed,target,81649.0,,
2002-03-01,singapore,observed,target,42728.0,,
2002-04-01,singapore,observed,target,63880.0,,
2002-05-01,singapore,observed,target,56486.0,,
2002-06-01,singapore,observed,target,41186.0,,
2002-07-01,singapore,observed,target,51147.0,,
2002-08-01,singapore,observed,target,62700.0,,
2002-09-01,singapore,observed,target,47218.0,,
2002-10-01,singapore,observed,target,57693.0,,
2002-11-01,singapore,observed,target,56422.0,,
2002-12-01,singapore,observed,target,58687.0,,
2003-01-01,singapore,observed,target,62455.0,,
2003-02-01,singapore,observed,target,89704.0,,
2003-03-01,singapore,observed,target,54063.0,,
2003-04-01,singapore,observed,target,23002.0,,
2003-05-01,singapore,observed,target,3994.0,,
2003-06-01,singapore,observed,target,8405.0,,
2003-07-01,singapore,observed,target,20989.0,,
2003-08-01,singapore,observed,target,52858.0,,
2003-09-01,singapore,observed,target,57716.0,,
2003-10-01,singapore,observed,target,56700.0,,
2003-11-01,singapore,observed,target,67542.0,,
2003-12-01,singapore,observed,target,71082.0,,
2004-01-01,singapore,observed,target,79717.0,,
2004-02-01,singapore,observed,target,50903.0,,
2004-03-01,singapore,observed,target,53481.0,,
2004-04-01,singapore,observed,target,75069.0,,
2004-05-01,singapore,observed,target,70022.0,,
2004-06-01,singapore,observed,target,63025.0,,
2004-07-01,singapore,observed,target,92653.0,,
2004-08-01,singapore,observed,target,90215.0,,
2004-09-01,singapore,observed,target,62125.0,,
2004-10-01,singapore,observed,target,70449.0,,
2004-11-01,singapore,observed,target,88228.0,,
2004-12-01,singapore,observed,target,84392.0,,
2005-01-01,singapore,observed,target,45823.0,,
2005-02-01,singapore,observed,target,61635.0,,
2005-03-01,singapore,observed,target,52264.0,,
2005-04-01,singapore,observed,target,68835.0,,
2005-05-01,singapore,observed,target,62873.0,,
2005-06-01,singapore,observed,target,61151.0,,
2005-07-01,singapore,observed,target,93890.0,,
2005-08-01,singapore,observed,target,101134.0,,
2005-09-01,singapore,observed,target,67061.0,,
2005-10-01,singapore,observed,target,74502.0,,
2005-11-01,singapore,observed,target,88707.0,,
2005-12-01,singapore,observed,target,79945.0,,
2006-01-01,singapore,observed,target,81734.0,,
2006-02-01,singapore,observed,target,96562.0,,
2006-03-01,singapore,observed,target,91092.0,,
2006-04-01,singapore,observed,target,97423.0,,
2006-05-01,singapore,observed,target,78594.0,,
2006-06-01,singapore,observed,target,71213.0,,
2006-07-01,singapore,observed,target,113127.0,,
2006-08-01,singapore,observed,target,103459.0,,
2006-09-01,singapore,observed,target,63550.0,,
2006-10-01,singapore,observed,target,70690.0,,
2006-11-01,singapore,observed,target,88343.0,,
2006-12-01,singapore,observed,target,81414.0,,
2007-01-01,singapore,observed,target,76116.0,,
2007-02-01,singapore,observed,target,111934.0,,
2007-03-01,singapore,observed,target,79239.0,,
2007-04-01,singapore,observed,target,99136.0,,
2007-05-01,singapore,observed,target,85198.0,,
2007-06-01,singapore,observed,target,77239.0,,
2007-07-01,singapore,observed,target,108881.0,,
2007-08-01,singapore,observed,target,114463.0,,
2007-09-01,singapore,observed,target,76181.0,,
2007-10-01,singapore,observed,target,83831.0,,
2007-11-01,singapore,observed,target,103906.0,,
2007-12-01,singapore,observed,target,97832.0,,
2008-01-01,singapore,observed,target,108486.0,,
2008-02-01,singapore,observed,target,121031.0,,
2008-03-01,singapore,observed,target,98180.0,,
2008-04-01,singapore,observed,target,107639.0,,
2008-05-01,singapore,observed,target,86785.0,,
2008-06-01,singapore,observed,target,70565.0,,
2008-07-01,singapore,observed,target,105528.0,,
2008-08-01,singapore,observed,target,91325.0,,
2008-09-01,singapore,observed,target,66582.0,,
2008-10-01,singapore,observed,target,76836.0,,
2008-11-01,singapore,observed,target,79096.0,,
2008-12-01,singapore,observed,target,66689.0,,
2009-01-01,singapore,observed,target,105144.0,,
2009-02-01,singapore,observed,target,80037.0,,
2009-03-01,singapore,observed,target,91275.0,,
2009-04-01,singapore,observed,target,86525.0,,
2009-05-01,singapore,observed,target,52058.0,,
2009-06-01,singapore,observed,target,41650.0,,
2009-07-01,singapore,observed,target,72326.0,,
2009-08-01,singapore,observed,target,86530.0,,
2009-09-01,singapore,observed,target,59588.0,,
2009-10-01,singapore,observed,target,83273.0,,
2009-11-01,singapore,observed,target,90358.0,,
2009-12-01,singapore,observed,target,87983.0,,
2010-01-01,singapore,observed,target,98918.0,,
2010-02-01,singapore,observed,target,143050.0,,
2010-03-01,singapore,observed,target,88031.0,,
2010-04-01,singapore,observed,target,91701.0,,
2010-05-01,singapore,observed,target,71628.0,,
2010-06-01,singapore,observed,target,69080.0,,
2010-07-01,singapore,observed,target,117775.0,,
2010-08-01,singapore,observed,target,130566.0,,
2010-09-01,singapore,observed,target,74434.0,,
2010-10-01,singapore,observed,target,92600.0,,
2010-11-01,singapore,observed,target,93998.0,,
2010-12-01,singapore,observed,target,99556.0,,
2011-01-01,singapore,observed,target,132040.0,,
2011-02-01,singapore,observed,target,149941.0,,
2011-02-01,singapore,signal,search_index,2363.9,,
2011-03-01,singapore,observed,target,129749.0,,
2011-03-01,singapore,signal,search_index,2569.65,,
2011-04-01,singapore,observed,target,131797.0,,
2011-04-01,singapore,signal,search_index,2714.87,,
2011-05-01,singapore,observed,target,110920.0,,
2011-05-01,singapore,signal,search_index,2954.3,,
2011-06-01,singapore,observed,target,103335.0,,
2011-06-01,singapore,signal,search_index,2874.52,,
2011-07-01,singapore,observed,target,183862.0,,
2011-07-01,singapore,signal,search_index,3086.47,,
2011-08-01,singapore,observed,target,183890.0,,
2011-08-01,singapore,signal,search_index,3281.53,,
2011-09-01,singapore,observed,target,104211.0,,
2011-09-01,singapore,signal,search_index,3179.94,,
2011-10-01,singapore,observed,target,133563.0,,
2011-10-01,singapore,signal,search_index,2874.79,,
2011-11-01,singapore,observed,target,100824.0,,
2011-11-01,singapore,signal,search_index,2813.48,,
2011-12-01,singapore,observed,target,113390.0,,
2011-12-01,singapore,signal,search_index,3143.78,,
2012-01-01,singapore,observed,target,201741.0,,
2012-01-01,singapore,signal,search_index,3146.59,,
2012-02-01,singapore,observed,target,158002.0,,
2012-02-01,singapore,signal,search_index,3002.61,,
2012-03-01,singapore,observed,target,182348.0,,
2012-03-01,singapore,signal,search_index,3473.52,,
2012-04-01,singapore,observed,target,173543.0,,
2012-04-01,singapore,signal,search_index,3383.09,,
2012-05-01,singapore,observed,target,139946.0,,
2012-05-01,singapore,signal,search_index,3364.84,,
2012-06-01,singapore,observed,target,122630.0,,
2012-06-01,singapore,signal,search_index,3402.1,,
2012-07-01,singapore,observed,target,201649.0,,
2012-07-01,singapore,signal,search_index,3702.93,,
2012-08-01,singapore,observed,target,206606.0,,
2012-08-01,singapore,signal,search_index,4360.46,,
2012-09-01,singapore,observed,target,128773.0,,
2012-09-01,singapore,signal,search_index,3801.1,,
2012-10-01,singapore,observed,target,170528.0,,
2012-10-01,singapore,signal,search_index,3614.16,,
2012-11-01,singapore,observed,target,177098.0,,
2012-11-01,singapore,signal,search_index,3427.12,,
2012-12-01,singapore,observed,target,170336.0,,
2012-12-01,singapore,signal,search_index,3514.8,,
2013-01-01,singapore,observed,target,189107.0,,
2013-01-01,singapore,signal,search_index,3928.06,,
2013-02-01,singapore,observed,target,252958.0,,
2013-02-01,singapore,signal,search_index,4065.52,,
2013-03-01,singapore,observed,target,205790.0,,
2013-03-01,singapore,signal,search_index,3874.72,,
2013-04-01,singapore,observed,target,227867.0,,
2013-04-01,singapore,signal,search_index,4087.16,,
2013-05-01,singapore,observed,target,198421.0,,
2013-05-01,singapore,signal,search_index,4346.66,,
2013-06-01,singapore,observed,target,166884.0,,
2013-06-01,singapore,signal,search_index,4496.16,,
2013-07-01,singapore,observed,target,248635.0,,
2013-07-01,singapore,signal,search_index,5207.5,,
2013-08-01,singapore,observed,target,242256.0,,
2013-08-01,singapore,signal,search_index,5346.68,,
2013-09-01,singapore,observed,target,179130.0,,
2013-09-01,singapore,signal,search_index,4850.0,,
2013-10-01,singapore,observed,target,117955.0,,
2013-10-01,singapore,signal,search_index,4166.89,,
2013-11-01,singapore,observed,target,119618.0,,
2013-11-01,singapore,signal,search_index,3907.26,,
2013-12-01,singapore,observed,target,121232.0,,
2013-12-01,singapore,signal,search_index,3786.07,,
2014-01-01,singapore,observed,target,188237.0,,
2014-01-01,singapore,signal,search_index,4386.0,,
2014-02-01,singapore,observed,target,203595.0,,
2014-02-01,singapore,signal,search_index,4683.84,,
2014-03-01,singapore,observed,target,165634.0,,
2014-03-01,singapore,signal,search_index,5422.46,,
2014-04-01,singapore,observed,target,126470.0,,
2014-04-01,singapore,signal,search_index,4646.639999999999,,
2014-05-01,singapore,observed,target,95951.0,,
2014-05-01,singapore,signal,search_index,4289.76,,
2014-06-01,singapore,observed,target,91429.0,,
2014-06-01,singapore,signal,search_index,4518.16,,
2014-07-01,singapore,observed,target,180495.0,,
2014-07-01,singapore,signal,search_index,5235.530000000001,,
2014-08-01,singapore,observed,target,173899.0,,
2014-08-01,singapore,signal,search_index,6089.359999999999,,
2014-09-01,singapore,observed,target,105707.0,,
2014-09-01,singapore,signal,search_index,5515.42,,
2014-10-01,singapore,observed,target,133946.0,,
2014-10-01,singapore,signal,search_index,4856.6,,
2014-11-01,singapore,observed,target,131665.0,,
2014-11-01,singapore,signal,search_index,4343.030000000001,,
2014-12-01,singapore,observed,target,124537.0,,
2014-12-01,singapore,signal,search_index,4056.17,,
2015-01-01,singapore,observed,target,140548.0,,
2015-01-01,singapore,signal,search_index,4726.68,,
2015-02-01,singapore,observed,target,238011.0,,
2015-02-01,singapore,signal,search_index,4966.24,,
2015-03-01,singapore,observed,target,130827.0,,
2015-03-01,singapore,signal,search_index,4592.54,,
2015-04-01,singapore,observed,target,153784.0,,
2015-04-01,singapore,signal,search_index,5121.87,,
2015-05-01,singapore,observed,target,141375.0,,
2015-05-01,singapore,signal,search_index,4719.43,,
2015-06-01,singapore,observed,target,144533.0,,
2015-06-01,singapore,signal,search_index,5400.71,,
2015-07-01,singapore,observed,target,246819.0,,
2015-07-01,singapore,signal,search_index,6074.3,,
2015-08-01,singapore,observed,target,267122.0,,
2015-08-01,singapore,signal,search_index,6738.97,,
2015-09-01,singapore,observed,target,149929.0,,
2015-09-01,singapore,signal,search_index,6197.190000000001,,
2015-10-01,singapore,observed,target,165649.0,,
2015-10-01,singapore,signal,search_index,5519.87,,
2015-11-01,singapore,observed,target,158736.0,,
2015-11-01,singapore,signal,search_index,4904.02,,
2015-12-01,singapore,observed,target,168831.0,,
2015-12-01,singapore,signal,search_index,4747.57,,
2016-01-01,singapore,observed,target,229150.0,,
2016-01-01,singapore,signal,search_index,4822.59,,
2016-02-01,singapore,observed,target,277926.0,,
2016-02-01,singapore,signal,search_index,5250.74,,
2016-03-01,singapore,observed,target,241230.0,,
2016-03-01,singapore,signal,search_index,5274.940000000001,,
2016-04-01,singapore,observed,target,269560.0,,
2016-04-01,singapore,signal,search_index,4888.940000000001,,
2016-05-01,singapore,observed,target,234089.0,,
2016-05-01,singapore,signal,search_index,4835.0,,
2016-06-01,singapore,observed,target,221614.0,,
2016-06-01,singapore,signal,search_index,5142.639999999999,,
2016-07-01,singapore,observed,target,311126.0,,
2016-07-01,singapore,signal,search_index,5657.3,,
2016-08-01,singapore,observed,target,315556.0,,
2016-08-01,singapore,signal,search_index,6179.68,,
2016-09-01,singapore,observed,target,170229.0,,
2016-09-01,singapore,signal,search_index,5234.98,,
2016-10-01,singapore,observed,target,173185.0,,
2016-10-01,singapore,signal,search_index,4457.03,,
2016-11-01,singapore,observed,target,193984.0,,
2016-11-01,singapore,signal,search_index,4350.299999999999,,
2016-12-01,singapore,observed,target,226020.0,,
2016-12-01,singapore,signal,search_index,4556.530000000001,,
2017-01-01,singapore,observed,target,316805.0,,
2017-01-01,singapore,signal,search_index,4912.26,,
2017-02-01,singapore,observed,target,268993.0,,
2017-02-01,singapore,signal,search_index,4970.87,,
2017-03-01,singapore,observed,target,264711.0,,
2017-03-01,singapore,signal,search_index,5352.539999999999,,
2017-04-01,singapore,observed,target,252135.0,,
2017-04-01,singapore,signal,search_index,4990.49,,
2017-05-01,singapore,observed,target,232361.0,,
2017-05-01,singapore,signal,search_index,4623.36,,
2017-06-01,singapore,observed,target,218118.0,,
2017-06-01,singapore,signal,search_index,4990.5,,
2017-07-01,singapore,observed,target,349654.0,,
2017-07-01,singapore,signal,search_index,5560.97,,
2017-08-01,singapore,observed,target,357287.0,,
2017-08-01,singapore,signal,search_index,6146.679999999999,,
2017-09-01,singapore,observed,target,226978.0,,
2017-09-01,singapore,signal,search_index,5488.29,,
2017-10-01,singapore,observed,target,245755.0,,
2017-10-01,singapore,signal,search_index,4657.610000000001,,
2017-11-01,singapore,observed,target,251096.0,,
2017-11-01,singapore,signal,search_index,4317.35,,
2017-12-01,singapore,observed,target,244241.0,,
2017-12-01,singapore,signal,search_index,4315.97,,
2018-01-01,singapore,observed,target,291208.0,,
2018-01-01,singapore,signal,search_index,4719.219999999999,,
2018-02-01,singapore,observed,target,366616.0,,
2018-02-01,singapore,signal,search_index,4855.74,,
2018-03-01,singapore,observed,target,274879.0,,
2018-03-01,singapore,signal,search_index,4383.51,,
2018-04-01,singapore,observed,target,291119.0,,
2018-04-01,singapore,signal,search_index,4661.03,,
2018-05-01,singapore,observed,target,264802.0,,
2018-05-01,singapore,signal,search_index,4555.83,,
2018-06-01,singapore,observed,target,242118.0,,
2018-06-01,singapore,signal,search_index,4684.52,,
2018-07-01,singapore,observed,target,361019.0,,
2018-07-01,singapore,signal,search_index,5228.09,,
2018-08-01,singapore,observed,target,380108.0,,
2018-08-01,singapore,signal,search_index,5816.799999999999,,
2018-09-01,singapore,observed,target,239824.0,,
2018-09-01,singapore,signal,search_index,4880.74,,
2018-10-01,singapore,observed,target,247664.0,,
2018-10-01,singapore,signal,search_index,4160.23,,
2018-11-01,singapore,observed,target,220053.0,,
2018-11-01,singapore,signal,search_index,3577.55,,
2018-12-01,singapore,observed,target,238194.0,,
2018-12-01,singapore,signal,search_index,3862.13,,
2019-01-01,singapore,observed,target,320581.0,,
2019-01-01,singapore,signal,flight_capacity,3291.0,,
2019-01-01,singapore,signal,search_index,4055.42,,
2019-02-01,singapore,observed,target,339550.0,,
2019-02-01,singapore,signal,flight_capacity,3263.0,,
2019-02-01,singapore,signal,search_index,4209.62,,
2019-03-01,singapore,observed,target,300209.0,,
2019-03-01,singapore,signal,flight_capacity,3426.0,,
2019-03-01,singapore,signal,search_index,4643.030000000001,,
2019-04-01,singapore,observed,target,302097.0,,
2019-04-01,singapore,signal,flight_capacity,3490.0,,
2019-04-01,singapore,signal,search_index,4604.23,,
2019-05-01,singapore,observed,target,283445.0,,
2019-05-01,singapore,signal,flight_capacity,3430.0,,
2019-05-01,singapore,signal,search_index,4686.940000000001,,
2019-06-01,singapore,observed,target,266105.0,,
2019-06-01,singapore,signal,flight_capacity,3303.0,,
2019-06-01,singapore,signal,search_index,4318.74,,
2019-07-01,singapore,observed,target,389499.0,,
2019-07-01,singapore,signal,flight_capacity,3420.0,,
2019-07-01,singapore,signal,search_index,4647.360000000001,,
2019-08-01,singapore,observed,target,397066.0,,
2019-08-01,singapore,signal,flight_capacity,3443.0,,
2019-08-01,singapore,signal,search_index,5104.49,,
2019-09-01,singapore,observed,target,248546.0,,
2019-09-01,singapore,signal,flight_capacity,3216.0,,
2019-09-01,singapore,signal,search_index,4204.780000000001,,
2019-10-01,singapore,observed,target,258602.0,,
2019-10-01,singapore,signal,flight_capacity,3300.0,,
2019-10-01,singapore,signal,search_index,3603.76,,
2019-11-01,singapore,observed,target,248614.0,,
2019-11-01,singapore,signal,flight_capacity,3143.0,,
2019-11-01,singapore,signal,search_index,3139.14,,
2019-12-01,singapore,observed,target,272716.0,,
2019-12-01,singapore,signal,flight_capacity,3334.0,,
2019-12-01,singapore,signal,search_index,3561.67,,
2020-01-01,singapore,observed,target,329047.0,,
2020-01-01,singapore,signal,flight_capacity,3517.0,,
2020-01-01,singapore,signal,search_index,4039.940000000001,,
2020-02-01,singapore,observed,target,6222.0,,
2020-02-01,singapore,signal,flight_capacity,519.0,,
2020-02-01,singapore,signal,search_index,3851.36,,
2020-03-01,singapore,observed,target,1488.0,,
2020-03-01,singapore,signal,flight_capacity,434.0,,
2020-03-01,singapore,signal,search_index,1986.49,,
2020-04-01,singapore,observed,target,18.0,,
2020-04-01,singapore,signal,flight_capacity,459.0,,
2020-04-01,singapore,signal,search_index,1828.8,,
2020-05-01,singapore,observed,target,23.0,,
2020-05-01,singapore,signal,flight_capacity,335.0,,
2020-05-01,singapore,signal,search_index,1130.27,,
2020-06-01,singapore,observed,target,118.0,,
2020-06-01,singapore,signal,flight_capacity,426.0,,
2020-06-01,singapore,signal,search_index,1118.55,,
2020-07-01,singapore,observed,target,958.0,,
2020-07-01,singapore,signal,flight_capacity,318.0,,
2020-07-01,singapore,signal,search_index,1182.2,,
2020-08-01,singapore,observed,target,2163.0,,
2020-08-01,singapore,signal,flight_capacity,398.0,,
2020-08-01,singapore,signal,search_index,1185.49,,
2020-09-01,singapore,observed,target,2422.0,,
2020-09-01,singapore,signal,flight_capacity,225.0,,
2020-09-01,singapore,signal,search_index,1158.1,,
2020-10-01,singapore,observed,target,3169.0,,
2020-10-01,singapore,signal,flight_capacity,277.0,,
2020-10-01,singapore,signal,search_index,996.1999999999999,,
2020-11-01,singapore,observed,target,4007.0,,
2020-11-01,singapore,signal,flight_capacity,218.0,,
2020-11-01,singapore,signal,search_index,1003.87,,
2020-12-01,singapore,observed,target,7657.0,,
2020-12-01,singapore,signal,flight_capacity,257.0,,
2020-12-01,singapore,signal,search_index,1101.53,,
2021-01-01,singapore,observed,target,6599.0,,
2021-01-01,singapore,signal,flight_capacity,292.0,,
2021-01-01,singapore,signal,search_index,1062.74,,
2021-02-01,singapore,observed,target,4498.0,,
2021-02-01,singapore,signal,flight_capacity,289.0,,
2021-02-01,singapore,signal,search_index,954.11,,
2021-03-01,singapore,observed,target,8892.0,,
2021-03-01,singapore,signal,flight_capacity,298.0,,
2021-03-01,singapore,signal,search_index,978.25,,
2021-04-01,singapore,observed,target,9056.0,,
2021-04-01,singapore,signal,flight_capacity,240.0,,
2021-04-01,singapore,signal,search_index,1140.67,,
2021-05-01,singapore,observed,target,7388.0,,
2021-05-01,singapore,signal,flight_capacity,242.0,,
2021-05-01,singapore,signal,search_index,1151.7,,
2021-06-01,singapore,observed,target,6983.0,,
2021-06-01,singapore,signal,flight_capacity,281.0,,
2021-06-01,singapore,signal,search_index,1093.29,,
2021-07-01,singapore,observed,target,12669.0,,
2021-07-01,singapore,signal,flight_capacity,243.0,,
2021-07-01,singapore,signal,search_index,1174.33,,
2021-08-01,singapore,observed,target,8907.0,,
2021-08-01,singapore,signal,flight_capacity,198.0,,
2021-08-01,singapore,signal,search_index,1186.97,,
2021-09-01,singapore,observed,target,8952.0,,
2021-09-01,singapore,signal,flight_capacity,168.0,,
2021-09-01,singapore,signal,search_index,1145.04,,
2021-10-01,singapore,observed,target,6065.0,,
2021-10-01,singapore,signal,flight_capacity,140.0,,
2021-10-01,singapore,signal,search_index,975.61,,
2021-11-01,singapore,observed,target,3479.0,,
2021-11-01,singapore,signal,flight_capacity,199.0,,
2021-11-01,singapore,signal,search_index,853.86,,
2021-12-01,singapore,observed,target,4764.0,,
2021-12-01,singapore,signal,flight_capacity,110.0,,
2021-12-01,singapore,signal,search_index,877.4999999999999,,
2022-01-01,singapore,observed,target,4361.0,,
2022-01-01,singapore,signal,flight_capacity,94.0,,
2022-01-01,singapore,signal,search_index,962.84,,
2022-02-01,singapore,observed,target,3823.0,,
2022-02-01,singapore,signal,flight_capacity,101.0,,
2022-02-01,singapore,signal,search_index,1100.32,,
2022-03-01,singapore,observed,target,4131.0,,
2022-03-01,singapore,signal,flight_capacity,58.0,,
2022-03-01,singapore,signal,search_index,1146.68,,
2022-04-01,singapore,observed,target,5048.0,,
2022-04-01,singapore,signal,flight_capacity,50.0,,
2022-04-01,singapore,signal,search_index,1136.9,,
2022-05-01,singapore,observed,target,7150.0,,
2022-05-01,singapore,signal,flight_capacity,68.0,,
2022-05-01,singapore,signal,search_index,1354.87,,
2022-06-01,singapore,observed,target,10191.0,,
2022-06-01,singapore,signal,flight_capacity,83.0,,
2022-06-01,singapore,signal,search_index,1297.45,,
2022-07-01,singapore,observed,target,16622.0,,
2022-07-01,singapore,signal,flight_capacity,82.0,,
2022-07-01,singapore,signal,search_index,1251.63,,
2022-08-01,singapore,observed,target,14735.0,,
2022-08-01,singapore,signal,flight_capacity,90.0,,
2022-08-01,singapore,signal,search_index,1306.35,,
2022-09-01,singapore,observed,target,14127.0,,
2022-09-01,singapore,signal,flight_capacity,101.0,,
2022-09-01,singapore,signal,search_index,1194.41,,
2022-10-01,singapore,observed,target,14971.0,,
2022-10-01,singapore,signal,flight_capacity,172.0,,
2022-10-01,singapore,signal,search_index,1180.88,,
2022-11-01,singapore,observed,target,16024.0,,
2022-11-01,singapore,signal,flight_capacity,241.0,,
2022-11-01,singapore,signal,search_index,1104.45,,
2022-12-01,singapore,observed,target,19684.0,,
2022-12-01,singapore,signal,flight_capacity,299.0,,
2022-12-01,singapore,signal,search_index,1159.7,,
2023-01-01,singapore,base_forecast,legacy_ensemble,332960.3759075937,,
2023-01-01,singapore,observed,target,28363.0,,
2023-01-01,singapore,reference_forecast,legacy_average,27123.14285714286,,
2023-01-01,singapore,signal,flight_capacity,326.0,,
2023-01-01,singapore,signal,search_index,1352.58,,
2023-02-01,singapore,base_forecast,legacy_ensemble,351591.598563598,,
2023-02-01,singapore,observed,target,35300.0,,
2023-02-01,singapore,reference_forecast,legacy_average,34309.0,,
2023-02-01,singapore,signal,flight_capacity,459.0,,
2023-02-01,singapore,signal,search_index,1771.83,,
2023-03-01,singapore,base_forecast,legacy_ensemble,309143.8702463593,,
2023-03-01,singapore,reference_forecast,legacy_average,71132.63083924196,,
2023-03-01,singapore,signal,flight_capacity,1124.0,,
2023-03-01,singapore,signal,search_index,2344.83,,
2023-04-01,singapore,base_forecast,legacy_ensemble,312761.9164385395,,
2023-04-01,singapore,reference_forecast,legacy_average,91219.64386777979,,
2023-04-01,singapore,signal,flight_capacity,1407.0,,
2023-04-01,singapore,signal,search_index,2732.9,,
2023-05-01,singapore,base_forecast,legacy_ensemble,290921.7441377434,,
2023-05-01,singapore,reference_forecast,legacy_average,89358.28366090158,,
